id,longitude,latitude,dist_to_prev_m,utm_x,utm_y
508,106.881818,-6.112472,0.5528138004546392,708253.4937636472,9323998.252582386
509,106.881822,-6.112472,0.4422510406779496,708253.9365847863,9323998.251033165
510,106.881827,-6.112472,0.5528138004546392,708254.4901112118,9323998.249096636
511,106.881831,-6.112472,0.4422510406779496,708254.9329323531,9323998.247547407
512,106.881836,-6.112472,0.5528138004546392,708255.4864587813,9323998.245610869
513,106.88184,-6.112472,0.44225103910675834,708255.9292799236,9323998.244061632
514,106.881845,-6.112472,0.5528138004546392,708256.4828063532,9323998.242125083
515,106.881849,-6.112472,0.4422510406779496,708256.925627499,9323998.24057584
516,106.881854,-6.112472,0.5528138004546392,708257.479153933,9323998.238639282
517,106.881859,-6.112472,0.5528138004546392,708258.032680367,9323998.23670272
518,106.881863,-6.112472,0.44225103910675834,708258.475501515,9323998.235153465
519,106.881868,-6.112472,0.5528138004546392,708259.0290279533,9323998.233216893
520,106.881872,-6.112472,0.4422510406779496,708259.4718491047,9323998.23166763
524,106.881759,-6.112477,12.505956362978464,708246.9602173237,9323997.722426422
525,106.881764,-6.112477,0.552813795288422,708247.5137437244,9323997.720489955
526,106.881768,-6.112477,0.4422510349737846,708247.9565648444,9323997.718940778
527,106.881773,-6.112477,0.552813795288422,708248.5100912465,9323997.717004303
528,106.881777,-6.112477,0.4422510365449758,708248.9529123702,9323997.715455117
529,106.881782,-6.112477,0.552813795288422,708249.5064387765,9323997.713518633
530,106.881786,-6.112477,0.4422510365449758,708249.9492599025,9323997.71196944
531,106.881791,-6.112477,0.552813795288422,708250.5027863116,9323997.710032945
532,106.881795,-6.112477,0.4422510349737846,708250.9456074382,9323997.708483746
533,106.8818,-6.112477,0.552813795288422,708251.4991338488,9323997.706547242
534,106.881804,-6.112477,0.4422510365449758,708251.9419549792,9323997.704998035
535,106.881809,-6.112477,0.552813795288422,708252.495481394,9323997.703061521
536,106.881813,-6.112477,0.4422510349737846,708252.9383025253,9323997.701512307
537,106.881818,-6.112477,0.552813795288422,708253.4918289414,9323997.699575786
538,106.881822,-6.112477,0.4422510365449758,708253.9346500763,9323997.698026564
539,106.881827,-6.112477,0.552813795288422,708254.4881764967,9323997.696090031
540,106.881831,-6.112477,0.4422510365449758,708254.9309976338,9323997.694540802
541,106.881836,-6.112477,0.552813795288422,708255.4845240571,9323997.69260426
542,106.88184,-6.112477,0.4422510349737846,708255.9273451951,9323997.691055024
543,106.881845,-6.112477,0.552813795288422,708256.4808716197,9323997.689118475
544,106.88185,-6.112477,0.552813795288422,708257.0343980473,9323997.687181918
545,106.881854,-6.112477,0.4422510365449758,708257.4772191901,9323997.68563267
546,106.881859,-6.112477,0.552813795288422,708258.0307456191,9323997.683696106
547,106.881863,-6.112477,0.4422510349737846,708258.4735667629,9323997.68214685
548,106.881868,-6.112477,0.552813795288422,708259.0270931959,9323997.680210276
549,106.881872,-6.112477,0.4422510365449758,708259.4699143434,9323997.678661013
553,106.881759,-6.112482,12.505956246337343,708246.9582826772,9323997.16941984
554,106.881764,-6.112482,0.5528137901222006,708247.5118090727,9323997.16748337
555,106.881768,-6.112482,0.4422510308408074,708247.9546301885,9323997.165934192
556,106.881773,-6.112482,0.5528137901222006,708248.5081565856,9323997.163997715
557,106.881777,-6.112482,0.44225103241199865,708248.9509777052,9323997.16244853
558,106.881782,-6.112482,0.5528137901222006,708249.5045041064,9323997.160512041
559,106.881786,-6.112482,0.44225103241199865,708249.9473252281,9323997.15896285
560,106.881791,-6.112482,0.5528137901222006,708250.500851632,9323997.157026352
561,106.881795,-6.112481,0.4560156645996548,708250.9440596916,9323997.26607847
562,106.8818,-6.112481,0.5528137911554452,708251.4975860979,9323997.264141966
563,106.881804,-6.112481,0.4422510332385944,708251.940407225,9323997.262592757
564,106.881809,-6.112481,0.5528137911554452,708252.4939336356,9323997.260656243
565,106.881813,-6.112481,0.4422510316674031,708252.9367547637,9323997.259107027
566,106.881818,-6.112481,0.5528137911554452,708253.4902811757,9323997.257170504
567,106.881822,-6.112481,0.4422510332385944,708253.9331023074,9323997.25562128
568,106.881827,-6.112481,0.5528137911554452,708254.4866287236,9323997.253684748
569,106.881831,-6.112481,0.4422510332385944,708254.9294498574,9323997.252135519
570,106.881836,-6.112481,0.5528137911554452,708255.4829762764,9323997.250198975
571,106.88184,-6.112481,0.4422510316674031,708255.9257974112,9323997.248649739
572,106.881845,-6.112481,0.5528137911554452,708256.4793238316,9323997.246713186
573,106.88185,-6.112481,0.5528137911554452,708257.032850255,9323997.244776629
574,106.881854,-6.112481,0.4422510332385944,708257.4756713947,9323997.243227381
575,106.881859,-6.112481,0.5528137911554452,708258.0291978195,9323997.241290815
576,106.881863,-6.112481,0.4422510316674031,708258.4720189599,9323997.239741558
577,106.881868,-6.112481,0.5528137911554452,708259.025545389,9323997.237804983
578,106.881872,-6.112481,0.4422510332385944,708259.4683665333,9323997.236255718
582,106.881759,-6.112486,12.505956153024378,708246.9567349588,9323996.727014573
583,106.881764,-6.112486,0.5528137859892205,708247.5102613502,9323996.725078104
584,106.881768,-6.112486,0.44225102753442325,708247.9530824629,9323996.723528923
585,106.881773,-6.112486,0.5528137859892205,708248.5066088557,9323996.721592445
586,106.881777,-6.112486,0.44225102910561453,708248.949429972,9323996.720043259
587,106.881782,-6.112486,0.5528137859892205,708249.502956369,9323996.71810677
588,106.881786,-6.112486,0.44225102910561453,708249.9457774875,9323996.716557575
589,106.881791,-6.112486,0.5528137859892205,708250.4993038874,9323996.714621078
590,106.881795,-6.112486,0.44225102753442325,708250.9421250067,9323996.713071877
591,106.8818,-6.112486,0.5528137859892205,708251.4956514079,9323996.71113537
592,106.881804,-6.112486,0.44225102910561453,708251.9384725309,9323996.70958616
593,106.881809,-6.112486,0.5528137859892205,708252.4919989363,9323996.707649644
594,106.881813,-6.112486,0.44225102753442325,708252.9348200602,9323996.706100428
595,106.881818,-6.112486,0.5528137859892205,708253.4883464671,9323996.704163903
596,106.881822,-6.112486,0.44225102910561453,708253.9311675946,9323996.702614678
597,106.881827,-6.112486,0.5528137859892205,708254.4846940057,9323996.700678144
598,106.881831,-6.112486,0.44225102910561453,708254.9275151354,9323996.699128913
599,106.881836,-6.112486,0.5528137859892205,708255.4810415494,9323996.697192369
600,106.881841,-6.112486,0.5528137844180291,708256.034567962,9323996.69525582
601,106.881845,-6.112486,0.44225102910561453,708256.4773890954,9323996.693706578
602,106.88185,-6.112486,0.5528137859892205,708257.0309155136,9323996.691770019
603,106.881854,-6.112486,0.44225102910561453,708257.473736649,9323996.690220768
604,106.881859,-6.112486,0.5528137859892205,708258.0272630687,9323996.6882842
605,106.881863,-6.112486,0.44225102753442325,708258.470084205,9323996.686734943
606,106.881868,-6.112486,0.5528137859892205,708259.023610629,9323996.684798365
610,106.881755,-6.112491,12.505956036387477,708246.5119792018,9323996.175557164
611,106.881759,-6.112491,0.44225102497263136,708246.9548003094,9323996.174007991
612,106.881764,-6.112491,0.5528137808229914,708247.5083266958,9323996.17207152
613,106.881768,-6.112491,0.44225102340144007,708247.9511478042,9323996.170522338
614,106.881773,-6.112491,0.5528137808229914,708248.5046741918,9323996.168585857
615,106.881777,-6.112491,0.44225102497263136,708248.947495304,9323996.16703667
616,106.881782,-6.112491,0.5528137808229914,708249.501021696,9323996.16510018
617,106.881786,-6.112491,0.44225102497263136,708249.9438428103,9323996.163550984
618,106.881791,-6.112491,0.5528137808229914,708250.497369205,9323996.161614485
619,106.881795,-6.112491,0.44225102340144007,708250.9401903201,9323996.160065282
620,106.8818,-6.112491,0.5528137808229914,708251.4937167163,9323996.158128774
621,106.881804,-6.112491,0.44225102497263136,708251.9365378353,9323996.156579563
622,106.881809,-6.11249,0.5638859712335007,708252.4904511758,9323996.265244367
623,106.881813,-6.11249,0.442251024228037,708252.9332722963,9323996.263695149
624,106.881818,-6.11249,0.5528137818562375,708253.4867986991,9323996.261758622
625,106.881822,-6.11249,0.4422510257992282,708253.9296198233,9323996.260209396
626,106.881827,-6.11249,0.5528137818562375,708254.4831462303,9323996.25827286
627,106.881831,-6.11249,0.4422510257992282,708254.9259673568,9323996.25672363
628,106.881836,-6.11249,0.5528137818562375,708255.4794937666,9323996.254787084
629,106.881841,-6.11249,0.5528137802850462,708256.0330201751,9323996.252850533
630,106.881845,-6.11249,0.4422510257992282,708256.475841305,9323996.251301289
631,106.88185,-6.11249,0.5528137818562375,708257.0293677192,9323996.24936473
632,106.881854,-6.11249,0.4422510257992282,708257.4721888514,9323996.247815479
633,106.881859,-6.11249,0.5528137818562375,708258.025715267,9323996.245878909
634,106.881863,-6.11249,0.442251024228037,708258.4685364,9323996.24432965
635,106.881868,-6.11249,0.5528137818562375,708259.0220628199,9323996.242393073
639,106.881755,-6.112495,12.505955943069983,708246.5104314843,9323995.733151898
640,106.881759,-6.112495,0.44225102166624225,708246.9532525887,9323995.731602725
641,106.881764,-6.112495,0.5528137766900051,708247.506778971,9323995.729666252
642,106.881768,-6.112495,0.442251020095051,708247.9496000762,9323995.728117071
643,106.881773,-6.112495,0.5528137766900051,708248.5031264597,9323995.726180589
644,106.881777,-6.112495,0.44225102166624225,708248.9459475685,9323995.724631399
645,106.881782,-6.112495,0.5528137766900051,708249.4994739563,9323995.722694907
646,106.881786,-6.112495,0.44225102166624225,708249.9422950675,9323995.721145712
647,106.881791,-6.112495,0.5528137766900051,708250.495821458,9323995.719209211
648,106.881795,-6.112495,0.442251020095051,708250.9386425699,9323995.717660008
649,106.8818,-6.112495,0.5528137766900051,708251.4921689619,9323995.715723498
650,106.881804,-6.112495,0.44225102166624225,708251.9349900775,9323995.714174286
651,106.881809,-6.112495,0.5528137766900051,708252.4885164737,9323995.712237768
652,106.881813,-6.112495,0.442251020095051,708252.9313375901,9323995.710688548
653,106.881818,-6.112495,0.5528137766900051,708253.4848639877,9323995.708752021
654,106.881822,-6.112495,0.44225102166624225,708253.9276851079,9323995.707202794
655,106.881827,-6.112495,0.5528137766900051,708254.4812115097,9323995.705266256
656,106.881832,-6.112495,0.5528137766900051,708255.0347379129,9323995.703329714
657,106.881836,-6.112495,0.44225102166624225,708255.4775590367,9323995.701780476
658,106.881841,-6.112495,0.5528137751188138,708256.03108544,9323995.699843924
659,106.881845,-6.112495,0.44225102166624225,708256.4739065658,9323995.698294679
660,106.88185,-6.112495,0.5528137766900051,708257.0274329749,9323995.696358118
661,106.881854,-6.112495,0.44225102166624225,708257.470254103,9323995.694808865
662,106.881859,-6.112495,0.5528137766900051,708258.0237805133,9323995.692872295
663,106.881863,-6.112495,0.442251020095051,708258.4666016423,9323995.691323034
664,106.881868,-6.112495,0.5528137766900051,708259.0201280569,9323995.689386455
668,106.881755,-6.1125,12.505955826428522,708246.5084968362,9323995.180145316
669,106.881759,-6.1125,0.442251017533253,708246.9513179365,9323995.17859614
670,106.881764,-6.1125,0.5528137715237684,708247.5048443136,9323995.176659668
671,106.881768,-6.1125,0.44225101596206173,708247.9476654147,9323995.175110484
672,106.881773,-6.1125,0.5528137715237684,708248.501191793,9323995.173174001
673,106.881777,-6.1125,0.442251017533253,708248.9440128978,9323995.17162481
674,106.881782,-6.1125,0.5528137715237684,708249.4975392804,9323995.169688318
675,106.881786,-6.1125,0.442251017533253,708249.9403603873,9323995.16813912
676,106.881791,-6.1125,0.5528137715237684,708250.4938867729,9323995.166202618
677,106.881795,-6.1125,0.44225101596206173,708250.9367078806,9323995.164653413
678,106.8818,-6.1125,0.5528137715237684,708251.4902342675,9323995.162716903
679,106.881804,-6.1125,0.442251017533253,708251.9330553788,9323995.161167689
680,106.881809,-6.1125,0.5528137715237684,708252.48658177,9323995.15923117
681,106.881813,-6.1125,0.44225101596206173,708252.9294028822,9323995.15768195
682,106.881818,-6.1125,0.5528137715237684,708253.4829292748,9323995.155745419
683,106.881822,-6.112499,0.45601565169378433,708253.9261373343,9323995.264797512
684,106.881827,-6.112499,0.5528137725570161,708254.479663732,9323995.262860974
685,106.881832,-6.112499,0.5528137725570161,708255.0331901313,9323995.260924429
686,106.881836,-6.112499,0.4422510183598511,708255.4760112516,9323995.25937519
687,106.881841,-6.112499,0.552813770985825,708256.0295376508,9323995.257438637
688,106.881845,-6.112499,0.4422510183598511,708256.4723587733,9323995.255889392
689,106.88185,-6.112499,0.5528137725570161,708257.0258851782,9323995.25395283
690,106.881854,-6.112499,0.4422510183598511,708257.468706303,9323995.252403576
691,106.881859,-6.112499,0.5528137725570161,708258.0222327093,9323995.250467004
692,106.881863,-6.112499,0.4422510167886599,708258.465053835,9323995.248917744
693,106.881868,-6.112499,0.5528137725570161,708259.0185802454,9323995.246981163
697,106.881755,-6.112504,12.505955733119674,708246.5069491167,9323994.737740051
698,106.881759,-6.112504,0.44225101422685914,708246.9497702137,9323994.736190874
699,106.881764,-6.112504,0.5528137673907761,708247.5032965866,9323994.7342544
700,106.881768,-6.112504,0.4422510126556679,708247.9461176842,9323994.732705215
701,106.881773,-6.112504,0.5528137673907761,708248.4996440586,9323994.73076873
702,106.881777,-6.112504,0.44225101422685914,708248.94246516,9323994.72921954
703,106.881782,-6.112504,0.5528137673907761,708249.4959915385,9323994.727283046
704,106.881786,-6.112504,0.44225101422685914,708249.9388126422,9323994.725733846
705,106.881791,-6.112504,0.5528137673907761,708250.4923390235,9323994.723797344
706,106.881795,-6.112504,0.4422510126556679,708250.9351601279,9323994.722248137
707,106.8818,-6.112504,0.5528137673907761,708251.4886865108,9323994.720311625
708,106.881804,-6.112504,0.44225101422685914,708251.9315076189,9323994.71876241
709,106.881809,-6.112504,0.5528137673907761,708252.485034006,9323994.71682589
710,106.881813,-6.112504,0.4422510126556679,708252.9278551148,9323994.715276668
711,106.881818,-6.112504,0.5528137673907761,708253.4813815033,9323994.713340137
712,106.881823,-6.112504,0.5528137673907761,708254.0349078946,9323994.7114036
713,106.881827,-6.112504,0.44225101422685914,708254.4777290085,9323994.709854368
714,106.881832,-6.112504,0.5528137673907761,708255.0312554026,9323994.707917824
715,106.881836,-6.112504,0.44225101422685914,708255.4740765187,9323994.706368584
716,106.881841,-6.112504,0.552813765819585,708256.027602913,9323994.70443203
717,106.881845,-6.112504,0.44225101422685914,708256.4704240313,9323994.702882782
718,106.88185,-6.112504,0.5528137673907761,708257.023950431,9323994.700946217
719,106.881854,-6.112504,0.44225101422685914,708257.4667715516,9323994.699396962
720,106.881859,-6.112504,0.5528137673907761,708258.0202979528,9323994.697460389
721,106.881863,-6.112504,0.4422510126556679,708258.4631190744,9323994.695911126
722,106.881868,-6.112504,0.5528137673907761,708259.0166454797,9323994.693974545
726,106.881755,-6.112509,12.50595561647365,708246.5050144657,9323994.184733469
727,106.881759,-6.112509,0.4422510100938638,708246.9478355586,9323994.183184292
728,106.881764,-6.112509,0.552813762224532,708247.5013619263,9323994.181247814
729,106.881768,-6.112509,0.4422510085226726,708247.9441830199,9323994.17969863
730,106.881773,-6.112509,0.552813762224532,708248.4977093892,9323994.177762143
731,106.881777,-6.112509,0.4422510100938638,708248.9405304864,9323994.17621295
732,106.881782,-6.112509,0.552813762224532,708249.4940568598,9323994.174276454
733,106.881786,-6.112509,0.4422510100938638,708249.9368779593,9323994.172727255
734,106.881791,-6.112509,0.552813762224532,708250.4904043354,9323994.17079075
735,106.881795,-6.112509,0.4422510085226726,708250.9332254359,9323994.169241544
736,106.8818,-6.112509,0.552813762224532,708251.4867518134,9323994.167305028
737,106.881804,-6.112509,0.4422510100938638,708251.9295729175,9323994.165755814
738,106.881809,-6.112509,0.552813762224532,708252.4830992993,9323994.16381929
739,106.881813,-6.112509,0.4422510085226726,708252.9259204043,9323994.16227007
740,106.881818,-6.112509,0.552813762224532,708253.4794467874,9323994.160333537
741,106.881823,-6.112509,0.552813762224532,708254.0329731735,9323994.158396998
742,106.881827,-6.112509,0.4422510100938638,708254.4757942834,9323994.156847764
743,106.881832,-6.112508,0.5638859530002331,708255.0297076185,9323994.26551254
744,106.881836,-6.112508,0.4422510109204632,708255.4725287313,9323994.263963297
745,106.881841,-6.112508,0.55281376168659,708256.0260551213,9323994.262026742
746,106.881845,-6.112508,0.4422510109204632,708256.4688762366,9323994.260477493
747,106.88185,-6.112508,0.5528137632577812,708257.022402632,9323994.258540928
748,106.881854,-6.112508,0.4422510109204632,708257.4652237494,9323994.256991673
749,106.881859,-6.112508,0.5528137632577812,708258.0187501465,9323994.255055098
750,106.881863,-6.112508,0.4422510093492719,708258.4615712648,9323994.253505835
751,106.881868,-6.112508,0.5528137632577812,708259.015097666,9323994.25156925
755,106.881755,-6.112513,12.505955523160273,708246.503466744,9323993.742328204
756,106.881759,-6.112513,0.44225100678746515,708246.9462878334,9323993.740779025
757,106.881764,-6.112513,0.5528137580915337,708247.499814197,9323993.738842547
758,106.881768,-6.112513,0.442251005216274,708247.9426352874,9323993.73729336
759,106.881773,-6.112513,0.5528137580915337,708248.4961616524,9323993.735356873
760,106.881777,-6.112513,0.44225100678746515,708248.9389827464,9323993.73380768
761,106.881782,-6.112513,0.5528137580915337,708249.4925091157,9323993.731871182
762,106.881786,-6.112513,0.44225100678746515,708249.9353302119,9323993.730321981
763,106.881791,-6.112513,0.5528137580915337,708250.4888565841,9323993.728385476
764,106.881795,-6.112513,0.442251005216274,708250.9316776812,9323993.726836268
765,106.8818,-6.112513,0.5528137580915337,708251.4852040545,9323993.724899752
766,106.881804,-6.112513,0.44225100678746515,708251.9280251552,9323993.723350536
767,106.881809,-6.112513,0.5528137580915337,708252.481551533,9323993.721414011
768,106.881814,-6.112513,0.5528137580915337,708253.0350779108,9323993.719477482
769,106.881818,-6.112513,0.442251005216274,708253.4778990136,9323993.717928255
770,106.881823,-6.112513,0.5528137580915337,708254.0314253956,9323993.715991717
771,106.881827,-6.112513,0.44225100678746515,708254.4742465022,9323993.71444248
772,106.881832,-6.112513,0.5528137580915337,708255.027772887,9323993.712505933
773,106.881836,-6.112513,0.44225100678746515,708255.4705939958,9323993.71095669
774,106.881841,-6.112513,0.5528137565203424,708256.0241203806,9323993.709020134
775,106.881845,-6.112513,0.44225100678746515,708256.4669414916,9323993.707470883
776,106.88185,-6.112513,0.5528137580915337,708257.020467882,9323993.705534317
777,106.881854,-6.112513,0.44225100678746515,708257.4632889953,9323993.70398506
778,106.881859,-6.112513,0.5528137580915337,708258.0168153872,9323993.702048484
779,106.881863,-6.112513,0.442251005216274,708258.4596365013,9323993.70049922
780,106.881868,-6.112513,0.5528137580915337,708259.0131628974,9323993.698562633
784,106.881755,-6.112518,12.505955406518469,708246.5015320901,9323993.189321622
785,106.881759,-6.112518,0.4422510026544637,708246.9443531755,9323993.187772442
786,106.881764,-6.112518,0.5528137529252819,708247.497879534,9323993.185835961
787,106.881768,-6.112518,0.44225100108327253,708247.9407006202,9323993.184286775
788,106.881773,-6.112518,0.5528137529252819,708248.49422698,9323993.182350285
789,106.881777,-6.112518,0.4422510026544637,708248.9370480699,9323993.18080109
790,106.881782,-6.112518,0.5528137529252819,708249.490574434,9323993.178864593
791,106.881786,-6.112518,0.4422510026544637,708249.9333955263,9323993.17731539
792,106.881791,-6.112518,0.5528137529252819,708250.4869218931,9323993.175378883
793,106.881795,-6.112518,0.44225100108327253,708250.9297429861,9323993.173829673
794,106.8818,-6.112518,0.5528137529252819,708251.4832693543,9323993.171893157
795,106.881804,-6.112518,0.4422510026544637,708251.926090451,9323993.17034394
796,106.881809,-6.112518,0.5528137529252819,708252.4796168235,9323993.168407412
797,106.881814,-6.112518,0.5528137529252819,708253.0331431963,9323993.166470882
798,106.881818,-6.112518,0.44225100108327253,708253.4759642949,9323993.164921653
799,106.881823,-6.112518,0.5528137529252819,708254.0294906718,9323993.162985113
800,106.881827,-6.112518,0.4422510026544637,708254.4723117743,9323993.161435876
801,106.881832,-6.112518,0.5528137529252819,708255.0258381539,9323993.159499327
802,106.881836,-6.112518,0.4422510026544637,708255.4686592584,9323993.157950083
803,106.881841,-6.112518,0.5528137513540906,708256.0221856383,9323993.156013524
804,106.881845,-6.112517,0.45601563724002414,708256.4653936946,9323993.265065596
805,106.88185,-6.112517,0.5528137539585325,708257.0189200809,9323993.263129028
806,106.881854,-6.112517,0.4422510034810642,708257.4617411908,9323993.261579769
807,106.881859,-6.112517,0.5528137539585325,708258.0152675785,9323993.259643191
808,106.881863,-6.112517,0.44225100190987304,708258.4580886894,9323993.258093927
809,106.881868,-6.112517,0.5528137539585325,708259.0116150815,9323993.256157339
813,106.881755,-6.112522,12.505955313204957,708246.4999843659,9323992.746916356
814,106.881759,-6.112522,0.4422509993480601,708246.942805448,9323992.745367175
815,106.881764,-6.112522,0.5528137487922775,708247.4963318023,9323992.743430693
816,106.881768,-6.112522,0.442250997776869,708247.9391528853,9323992.741881505
817,106.881773,-6.112522,0.5528137487922775,708248.4926792411,9323992.739945015
818,106.881777,-6.112522,0.4422509993480601,708248.9355003277,9323992.73839582
819,106.881782,-6.112522,0.5528137487922775,708249.4890266878,9323992.73645932
820,106.881786,-6.112522,0.4422509993480601,708249.9318477765,9323992.734910116
821,106.881791,-6.112522,0.5528137487922775,708250.4853741394,9323992.732973607
822,106.881795,-6.112522,0.442250997776869,708250.928195229,9323992.731424397
823,106.8818,-6.112522,0.5528137487922775,708251.4817215932,9323992.72948788
824,106.881805,-6.112522,0.5528137487922775,708252.0352479602,9323992.727551356
825,106.881809,-6.112522,0.4422509993480601,708252.4780690549,9323992.726002134
826,106.881814,-6.112522,0.5528137487922775,708253.0315954234,9323992.724065602
827,106.881818,-6.112522,0.442250997776869,708253.4744165189,9323992.722516371
828,106.881823,-6.112522,0.5528137487922775,708254.0279428917,9323992.720579829
829,106.881827,-6.112522,0.4422509993480601,708254.4707639907,9323992.719030593
830,106.881832,-6.112522,0.5528137487922775,708255.0242903663,9323992.717094041
831,106.881836,-6.112522,0.4422509993480601,708255.4671114676,9323992.715544797
832,106.881841,-6.112522,0.5528137472210863,708256.0206378432,9323992.713608237
833,106.881845,-6.112522,0.4422509993480601,708256.4634589468,9323992.712058986
834,106.88185,-6.112522,0.5528137487922775,708257.016985328,9323992.710122416
835,106.881854,-6.112522,0.4422509993480601,708257.4598064339,9323992.708573155
836,106.881859,-6.112522,0.5528137487922775,708258.0133328164,9323992.706636578
837,106.881863,-6.112522,0.442250997776869,708258.4561539232,9323992.70508731
838,106.881868,-6.112522,0.5528137487922775,708259.0096803099,9323992.703150723
842,106.881755,-6.112527,12.50595519656298,708246.4980497092,9323992.193909774
843,106.881759,-6.112527,0.44225099521505273,708246.9408707874,9323992.192360591
844,106.881764,-6.112527,0.5528137436260181,708247.4943971365,9323992.190424109
845,106.881768,-6.112527,0.4422509936438615,708247.9372182153,9323992.188874919
846,106.881773,-6.112527,0.5528137436260181,708248.490744566,9323992.186938427
847,106.881777,-6.112527,0.44225099521505273,708248.9335656484,9323992.18538923
848,106.881782,-6.112527,0.5528137436260181,708249.4870920032,9323992.18345273
849,106.881786,-6.112527,0.44225099521505273,708249.929913088,9323992.181903524
850,106.881791,-6.112527,0.5528137436260181,708250.4834394456,9323992.179967014
851,106.881795,-6.112527,0.4422509936438615,708250.9262605311,9323992.178417802
852,106.8818,-6.112527,0.5528137436260181,708251.4797868902,9323992.176481282
853,106.881805,-6.112527,0.5528137436260181,708252.0333132521,9323992.174544757
854,106.881809,-6.112527,0.44225099521505273,708252.4761343426,9323992.172995534
855,106.881814,-6.112527,0.5528137436260181,708253.0296607061,9323992.171059001
856,106.881818,-6.112527,0.4422509936438615,708253.4724817973,9323992.16950977
857,106.881823,-6.112527,0.5528137436260181,708254.0260081651,9323992.167573227
858,106.881827,-6.112527,0.44225099521505273,708254.46882926,9323992.166023988
859,106.881832,-6.112527,0.5528137436260181,708255.0223556303,9323992.164087435
860,106.881836,-6.112527,0.44225099521505273,708255.4651767275,9323992.16253819
861,106.881841,-6.112527,0.5528137420548269,708256.0187030981,9323992.160601627
862,106.881845,-6.112527,0.44225099521505273,708256.4615241974,9323992.159052374
863,106.88185,-6.112527,0.5528137436260181,708257.0150505736,9323992.157115804
864,106.881854,-6.112527,0.44225099521505273,708257.4578716753,9323992.155566543
865,106.881859,-6.112526,0.5638859347669121,708258.0117850056,9323992.264231285
866,106.881863,-6.112526,0.4422509944704633,708258.4546061091,9323992.262682017
867,106.881868,-6.112526,0.5528137446592704,708259.0081324917,9323992.260745429
871,106.881755,-6.112531,12.505955103249327,708246.4965019829,9323991.751504507
872,106.881759,-6.112531,0.4422509919086443,708246.9393230575,9323991.749955324
873,106.881764,-6.112531,0.5528137394930076,708247.4928494027,9323991.74801884
874,106.881768,-6.112531,0.44225099033745313,708247.9356704783,9323991.74646965
875,106.881773,-6.112531,0.5528137394930076,708248.4891968246,9323991.744533157
876,106.881777,-6.112531,0.4422509919086443,708248.9320179039,9323991.74298396
877,106.881782,-6.112531,0.5528137394930076,708249.4855442545,9323991.741047457
878,106.881786,-6.112531,0.4422509919086443,708249.9283653359,9323991.73949825
879,106.881791,-6.112531,0.5528137394930076,708250.4818916895,9323991.73756174
880,106.881796,-6.112531,0.5528137379218165,708251.0354180417,9323991.735625222
881,106.8818,-6.112531,0.4422509919086443,708251.4782391267,9323991.734076006
882,106.881805,-6.112531,0.5528137394930076,708252.0317654846,9323991.73213948
883,106.881809,-6.112531,0.4422509919086443,708252.4745865718,9323991.730590256
884,106.881814,-6.112531,0.5528137394930076,708253.028112931,9323991.72865372
885,106.881818,-6.112531,0.44225099033745313,708253.470934019,9323991.727104489
886,106.881823,-6.112531,0.5528137394930076,708254.0244603825,9323991.725167943
887,106.881827,-6.112531,0.4422509919086443,708254.4672814743,9323991.723618705
888,106.881832,-6.112531,0.5528137394930076,708255.0208078404,9323991.72168215
889,106.881836,-6.112531,0.4422509919086443,708255.4636289345,9323991.720132904
890,106.881841,-6.112531,0.5528137379218165,708256.0171553008,9323991.71819634
891,106.881845,-6.112531,0.4422509919086443,708256.459976397,9323991.716647087
892,106.88185,-6.112531,0.5528137394930076,708257.0135027689,9323991.714710513
893,106.881854,-6.112531,0.4422509919086443,708257.4563238672,9323991.713161252
894,106.881859,-6.112531,0.5528137394930076,708258.0098502405,9323991.711224671
895,106.881863,-6.112531,0.44225099033745313,708258.4526713399,9323991.709675401
900,106.881755,-6.112536,11.953713076137177,708246.4945673235,9323991.198497925
901,106.881759,-6.112536,0.44225098777563077,708246.937388394,9323991.19694874
902,106.881764,-6.112536,0.5528137343267406,708247.4909147341,9323991.195012255
903,106.881768,-6.112536,0.44225098620443964,708247.9337358053,9323991.193463063
904,106.881773,-6.112536,0.5528137343267406,708248.4872621468,9323991.19152657
905,106.881777,-6.112536,0.44225098777563077,708248.9300832218,9323991.18997737
906,106.881782,-6.112536,0.5528137343267406,708249.4836095673,9323991.188040866
907,106.881786,-6.112536,0.44225098777563077,708249.9264306446,9323991.186491659
908,106.881791,-6.112536,0.5528137343267406,708250.479956993,9323991.184555145
909,106.881796,-6.112536,0.5528137327555497,708251.03348334,9323991.182618627
910,106.8818,-6.112536,0.44225098777563077,708251.476304421,9323991.18106941
911,106.881805,-6.112536,0.5528137343267406,708252.0298307736,9323991.17913288
912,106.881809,-6.112536,0.44225098777563077,708252.4726518567,9323991.177583655
913,106.881814,-6.112536,0.5528137343267406,708253.0261782109,9323991.175647119
914,106.881818,-6.112536,0.44225098620443964,708253.4689992947,9323991.174097886
915,106.881823,-6.112536,0.5528137343267406,708254.022525653,9323991.172161339
916,106.881827,-6.112536,0.44225098777563077,708254.4653467406,9323991.170612099
917,106.881832,-6.112536,0.5528137343267406,708255.0188731018,9323991.168675544
918,106.881836,-6.112536,0.44225098777563077,708255.4616941914,9323991.167126296
919,106.881841,-6.112536,0.5528137327555497,708256.0152205527,9323991.165189732
920,106.881845,-6.112536,0.44225098777563077,708256.4580416447,9323991.163640475
